West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,,
Age Composition Estimates,,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Age,Female Numbers,Male Numbers,Unsexed Numbers,Lengthed Age Tally: Full Stratum,Age Tally: Female,Age Tally: Male,Age Tally: Unsexed
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,69,31,13864,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,71,31,17091,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,66,33,16640,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,64,34,15863,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,54,38,0,196439,0,76,0,2,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,54,39,0,22917,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,64,40,0,58212,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,60,43,0,15863,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,59,44,0,30346,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,62,44,46153,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,74,45,70840,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,57,47,47982,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,66,47,15863,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,83,47,17091,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,57,48,0,70840,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,56,49,0,58212,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,61,49,0,32561,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,54,51,0,10511,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,60,51,0,32561,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,65,52,47982,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,57,54,0,55776,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,59,55,42583,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,66,57,42583,0,0,76,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,64,58,0,55776,0,76,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,53,9,0,195078,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,76,9,11545,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,78,9,22178,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,10,0,82332,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,10,20113,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,51,11,0,14774,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,11,0,20113,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,67,11,70487,0,0,57,2,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,67,12,19537,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,15,0,201631,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,63,16,0,48309,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,58,18,0,20113,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,66,20,14750,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,69,20,22178,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,22,47545,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,67,23,22642,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,59,24,0,63678,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,65,26,14750,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,27,0,63678,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,64,27,155622,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,69,28,22178,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,29,0,28260,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,30,0,11545,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,31,0,47545,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,58,31,0,82332,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,62,31,0,16909,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,54,32,0,63678,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,33,0,242622,0,57,0,2,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,57,33,0,47545,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,62,34,17738,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,66,34,11545,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,35,0,48309,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,36,0,22591,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,65,36,13847,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,51,37,0,17738,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,57,38,0,155622,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,61,40,19537,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,58,41,0,34609,0,57,0,2,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,62,41,0,16909,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,67,41,0,14750,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,42,14774,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,68,42,0,155622,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,64,43,19537,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,44,0,20113,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,64,44,0,195078,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,68,50,13814,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,66,51,19537,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,52,0,22591,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,57,54,0,22591,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,59,54,0,17738,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,54,14774,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,63,54,9888,0,0,57,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,60,0,17738,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,54,65,0,17738,0,57,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,58,7,53210,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,52,8,0,38072,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,48,10,0,74254,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,52,10,0,52074,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,10,38072,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,49,11,0,33688,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,51,12,0,43045,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,12,43045,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,61,13,74254,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,52,14,0,74254,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,57,17,0,98296,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,65,18,34395,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,69,23,72350,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,72,24,81877,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,56,26,39312,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,36,0,74254,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,65,42,43045,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,57,45,0,69460,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,63,46,38072,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,72,46,32010,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,54,48,0,53210,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,50,0,72350,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,69,50,34395,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,55,52,0,43045,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,63,52,89460,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,56,54,0,33688,0,29,0,1,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,70,56,20888,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,72,56,89460,0,0,29,1,0,0
20510,sablefish,2010,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,58,59,98296,0,0,29,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,30,1,0,13490,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,33,1,0,32847,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,35,1,38883,0,0,34,2,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,36,1,118782,23535,0,34,2,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,37,1,24624,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,38,1,108777,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,39,1,119384,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,40,2,0,26103,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,2,119384,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,2,0,36949,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,2,36949,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,2,14421,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,2,22440,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,45,3,19594,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,46,3,13490,23275,0,34,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,48,3,22582,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,49,3,151962,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,50,3,10914,0,63066,34,1,0,1
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,3,24468,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,53,3,0,22582,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,3,0,52860,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,3,52860,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,56,3,22582,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,59,3,24468,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,52,4,0,24468,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,4,0,19594,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,61,8,0,22440,0,34,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,78,9,27960,0,0,34,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,24,0,11504,10390,0,20,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,32,1,97843,53023,0,20,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,33,1,25917,0,0,20,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,34,1,11201,0,0,20,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,35,1,115009,0,0,20,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,36,1,127520,25737,0,20,2,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,37,1,20819,20819,0,20,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,39,1,83103,0,0,20,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,43,1,83103,83103,0,20,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,41,2,0,32764,0,20,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,53,3,0,11089,0,20,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,57,3,165773,0,0,20,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,54.864,182.88,48,4,0,17662,0,20,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,19,0,0,0,11056,90,0,0,1
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,20,0,0,260972,0,90,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,21,0,48810,123959,0,90,2,3,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,22,0,101929,102886,0,90,3,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,23,0,63756,300278,0,90,1,3,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,24,0,29194,322688,0,90,1,3,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,25,0,10620,299775,0,90,1,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,26,0,51162,0,0,90,2,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,27,0,0,229738,0,90,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,31,1,0,1068095,0,90,0,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,32,1,269869,75096,0,90,1,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,33,1,742691,517586,0,90,3,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,34,1,549312,643155,0,90,3,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,35,1,278837,645753,0,90,2,5,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,36,1,64285,556149,0,90,4,5,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,37,1,410396,535048,8193,90,7,4,1
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,38,1,293524,1008046,0,90,4,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,39,1,52832,52734,0,90,2,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,40,1,33181,19553,0,90,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,41,1,143721,19553,0,90,2,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,34To40Pt5Degs,54.864,182.88,35,2,16697,0,0,90,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,41,2,0,11092,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,43,2,0,7429,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,44,2,0,54075,0,115,0,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,46,2,0,14858,0,115,0,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,47,2,6433,7429,0,115,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,50,2,12236,0,0,115,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,51,2,0,63227,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,41,3,0,66590,0,115,0,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,43,3,0,102533,0,115,0,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,44,3,6108,44254,0,115,1,3,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,45,3,338495,145533,0,115,5,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,46,3,348238,724899,0,115,9,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,47,3,175425,195708,0,115,3,5,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,48,3,90903,70305,0,115,4,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,49,3,244821,92500,0,115,5,5,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,50,3,252760,26257,0,115,7,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,51,3,29169,113138,0,115,1,2,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,52,3,95411,0,0,115,2,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,53,3,189206,144346,0,115,4,4,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,55,3,26902,0,0,115,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,56,3,113094,0,0,115,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,57,3,46401,0,0,115,2,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,45,4,6108,6433,0,115,1,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,54,4,0,68433,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,55,5,0,11320,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,54,6,0,40061,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,56,6,0,32125,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,57,6,0,24536,0,115,0,1,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,60,6,132148,0,0,115,2,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,62,6,18845,0,0,115,1,0,0
20510,sablefish,2011,Groundfish Slope and Shelf Combination Survey,45To49Degs,182.88,548.64,57,7,0,29892,0,115,0,1,0
