West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,,,,,,,,,,
Biomass/Abundance Estimates,,,,,,,,,,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,,,,,,,,,,
Extracted: 2/17/2015,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Species,Scientific Name,Species Code,Survey Year,Project,Computed Stratum Area Version,Area Set Identifier,Area Name,Southern Latitude (dd),Northern Latitude (dd),Depth Strata Set,Min Stratum Depth (m),Max Stratum Depth (m),Stratum Area (sq m),Biomass (kg),Abundance (Numbers),Cpue Weight Variance,Cpue Count Variance,Biomass Variance,Biomass CV,N (Stratum),N (Stratum Bio),N (Stratum Positive),N (Stratum Bio Positive)
sablefish,Anoplopoma fimbria,20510,2012,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,1424.94,14249,3E-12,2.6E-10,2030446,1,19,19,1,1
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,446951.4,587186,1.3725E-08,3.2253E-08,32321422866,0.40224,59,59,16,16
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,4771628.45,2807615,9.40911E-07,2.99762E-07,7.7971E+11,0.185055,41,41,34,34
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,3864445.83,3001479,2.33353E-06,2.43563E-06,2.0988E+12,0.374885,18,18,17,17
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,900,1280.16,3954626654,3913268.48,1779494,3.61544E-07,1.04307E-07,5.65422E+11,0.192153,10,10,10,10
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,54.864,182.88,11255124725,509180.21,1077779,3.8607E-08,5.7481E-08,88920493865,0.585638,55,55,17,17
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,182.88,548.64,6210902689,7087342.61,4881997,1.46194E-06,8.38163E-07,1.25322E+12,0.157954,45,45,43,43
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,5377968.86,3050433,3.1097E-07,9.8771E-08,4.30855E+11,0.122053,20,20,20,20
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,7594066.14,3252164,9.8461E-07,2.05546E-07,1.2043E+12,0.144508,23,23,23,23
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,1621722.81,4112881,8.3873E-08,6.57911E-07,1.97341E+11,0.273925,68,68,33,33
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,8828170.04,8779567,1.1997E-06,9.51155E-07,1.65646E+12,0.145787,35,35,34,34
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,8686078.44,5097510,3.99342E-07,1.41871E-07,1.0567E+12,0.118345,23,23,23,23
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,9859479.17,4844504,1.19726E-06,3.64072E-07,5.1834E+12,0.230916,15,15,13,13
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,2471986.25,3274228,2.63073E-07,6.12127E-07,8.99049E+11,0.383571,29,29,15,15
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,3558856.35,2317167,3.84999E-07,1.41493E-07,1.05228E+13,0.911495,9,9,4,4
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,5142047.57,3314259,5.77801E-07,2.71173E-07,1.60041E+13,0.777999,9,9,5,5
sablefish,Anoplopoma fimbria,20510,2013,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,12,12,0,0
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,54.864,182.88,11787264639,5421788.43,5357250,4.00753E-06,4.11933E-06,5.8611E+12,0.446526,95,95,49,49
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,182.88,548.64,5828866862,4145867.91,2439834,8.02667E-07,2.52205E-07,5.45423E+11,0.178136,50,50,46,46
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,548.64,900,4023607871,2597084.23,1545109,2.01555E-07,6.7065E-08,1.41872E+11,0.145031,23,23,22,22
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),45To49Degs,45,49,55 183 549 900 1280 meter bounds,900,1280.16,3954626654,1833243.31,825436,2.79056E-07,5.5889E-08,2.72761E+11,0.284886,16,16,11,11
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,54.864,182.88,11255124725,1448027.87,2253503,1.52588E-07,3.11729E-07,2.6121E+11,0.352954,74,74,33,33
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,182.88,548.64,6210902689,8151949.85,5075219,2.85584E-06,7.64013E-07,2.1601E+12,0.180291,51,51,51,51
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,548.64,900,5264062343,5649593.39,3269814,7.38646E-07,2.24495E-07,9.30369E+11,0.17073,22,22,22,22
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,40.5,45,55 183 549 900 1280 meter bounds,900,1280.16,5303944406,4426007.84,1985176,5.19496E-07,1.42012E-07,5.21942E+11,0.16323,28,28,27,27
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34To40Pt5Degs,34,40.5,55 183 549 900 1280 meter bounds,54.864,182.88,12648854250,10408287,22702195,1.66404E-05,8.17028E-05,2.95818E+13,0.522556,90,90,47,47
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,182.88,548.64,6951653513,12225654.18,14958771,2.93202E-05,8.11437E-05,2.24907E+13,0.387908,63,63,62,62
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,548.64,900,7801299712,10086000.9,8081134,1.37758E-06,1.27069E-06,2.99429E+12,0.171565,28,28,27,27
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,34.5,40.5,55 183 549 900 1280 meter bounds,900,1280.16,8058579586,5569000.06,2737573,6.51515E-07,1.61532E-07,1.20885E+12,0.197428,35,35,26,26
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,182.88,548.64,9955261452,644273.73,1183334,2.6666E-08,1.21714E-07,43324388122,0.323069,61,61,26,26
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,548.64,900,15683986011,1252534.36,793582,3.8758E-08,1.3775E-08,4.76701E+11,0.551231,20,20,5,5
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Pt5Degs,32,34.5,55 183 549 900 1280 meter bounds,900,1280.16,15788732506,7139453.11,3946036,3.39212E-07,7.6285E-08,7.04668E+12,0.371815,12,12,11,11
sablefish,Anoplopoma fimbria,20510,2014,Groundfish Slope and Shelf Combination Survey,L32 34 34.5 40.5 45 49 D55 183 549 900 1280 Sblfsh,Coastwide: (32/34/34.5/40.5/45/49),32To34Degs,32,34,55 183 549 900 1280 meter bounds,54.864,182.88,3851340919,,,,,,,17,17,0,0
