West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,
Age Composition Length- and Sex-based Tow Tallies,,,,,,,,,,,
sablefish,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Number of Tows (Female),Number of Tows (Male),Number of Tows (Unsexed),Number of Tows (w/o respect to sex)
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,53,3,1,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,54,5,1,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,55,3,2,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,56,5,1,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,57,4,2,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,58,3,2,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,59,4,2,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,60,4,1,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,61,3,3,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,62,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,63,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,65,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,66,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,68,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,69,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,70,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,71,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,72,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,76,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,78,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,182.88,548.64,80,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,24,0,0,1,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,27,0,0,1,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,34,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,37,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,38,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,39,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,40,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,41,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,42,4,6,0,10
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,43,4,3,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,44,4,3,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,45,4,5,0,9
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,46,3,6,0,9
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,47,7,3,0,9
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,48,2,6,0,8
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,49,4,0,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,50,1,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,51,0,5,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,52,2,4,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,53,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,55,3,1,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,56,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,57,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,58,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,59,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,61,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,63,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,64,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,65,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,69,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,74,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,182.88,548.64,79,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,34,1,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,36,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,37,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,39,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,40,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,41,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,42,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,43,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,44,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,45,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,46,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,47,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,48,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,51,2,2,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,54,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,56,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,182.88,548.64,70,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,43,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,44,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,45,1,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,46,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,47,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,49,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,50,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,51,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,52,1,3,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,53,2,5,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,54,0,5,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,55,0,4,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,56,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,57,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,58,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,59,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,60,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,61,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,62,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,63,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,65,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,66,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,67,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,75,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,548.64,900,79,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,45,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,48,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,49,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,50,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,51,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,52,1,6,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,53,0,5,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,54,1,4,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,55,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,56,1,4,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,57,0,7,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,58,3,4,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,59,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,60,3,3,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,61,3,0,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,62,2,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,64,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,65,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,66,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,548.64,900,71,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,43,2,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,45,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,47,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,50,1,3,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,51,1,5,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,52,4,2,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,53,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,54,3,5,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,55,0,6,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,56,1,4,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,57,3,3,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,58,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,59,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,60,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,61,4,0,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,62,3,0,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,63,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,64,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,66,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,548.64,900,67,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,42,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,49,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,52,1,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,54,1,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,548.64,900,59,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,51,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,52,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,54,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,55,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,56,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,57,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,58,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,60,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,61,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,62,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,63,4,0,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,65,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,66,3,0,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,67,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,68,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,45To49Degs,900,1280.16,71,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,51,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,52,0,4,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,53,1,2,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,54,1,5,0,6
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,55,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,56,0,3,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,57,2,2,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,58,3,4,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,59,3,5,0,8
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,60,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,61,4,3,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,62,7,1,0,7
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,63,4,1,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,64,4,1,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,65,4,0,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,66,2,1,0,3
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,67,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,70,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,40Pt5To45Degs,900,1280.16,74,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,43,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,44,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,46,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,47,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,49,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,50,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,51,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,53,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,55,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,56,1,4,0,5
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,57,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,58,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,59,1,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,60,0,2,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,61,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,62,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,63,3,1,0,4
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,64,1,1,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,65,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,66,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,68,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,69,2,0,0,2
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,70,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,72,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,74,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,34Pt5To40Pt5Degs,900,1280.16,75,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,42,1,0,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,43,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,47,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,48,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,58,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,59,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,60,0,1,0,1
20510,sablefish,2013,Groundfish Slope and Shelf Combination Survey,32To34Pt5Degs,900,1280.16,68,1,0,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,23,1,0,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,29,1,1,0,2
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,31,0,1,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,32,0,1,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,33,0,1,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,34,1,1,0,2
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,35,3,4,0,6
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,36,2,2,0,4
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,37,4,4,0,7
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,38,3,1,0,4
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,39,2,3,0,4
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,40,5,2,0,6
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,41,3,3,0,5
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,42,3,1,0,4
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,43,1,1,0,2
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,51,0,1,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,53,1,0,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,54,1,0,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,55,1,1,0,2
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,57,0,1,0,1
20510,sablefish,2014,Groundfish Slope and Shelf Combination Survey,45To49Degs,54.864,182.88,58,0,1,0,1
