Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008004,8/24/2013,45.68571083,-124.8190621,Gear Start Haulback,660.9,Bottom Depth,0.2883,1.69035292,15.15,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008005,8/24/2013,45.64164964,-125.1726203,Gear Track Midpoint,909,Bottom Depth,0.2833,1.649034973,26.35,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008006,8/25/2013,45.70678036,-124.7106562,Gear Track Midpoint,280.1,Bottom Depth,0.2636,1.38191437,4.55,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008007,8/25/2013,45.73307477,-124.5464649,Gear Track Midpoint,191.6,Bottom Depth,0.2617,1.406783944,4.35,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008008,8/25/2013,45.86695726,-124.4676949,Gear Track Midpoint,154.6,Bottom Depth,0.2011,0.937433416,1.85,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008009,8/25/2013,46.20655971,-124.9857453,Gear Track Midpoint,895.4,Bottom Depth,0.2842,1.65630661,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008010,8/26/2013,46.70595367,-125.0780673,Gear Track Midpoint,808,Bottom Depth,0.3028,1.589248739,2.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008011,8/26/2013,46.63594125,-124.9361871,Vessel Track Midpoint,674,Bottom Depth,0.2686,1.520122493,31.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008012,8/26/2013,46.67629921,-124.9407262,Gear Start Haulback,836.9,Bottom Depth,0.2853,1.548057159,2.95,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008013,8/26/2013,46.7581052,-124.9465017,Gear Start Haulback,637.2,Bottom Depth,0.2819,1.633575493,10.65,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008014,8/26/2013,46.7537614,-124.7928392,Gear Start Haulback,178.1,Bottom Depth,0.2581,1.425482813,1.7,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008015,8/27/2013,47.50282722,-125.0896161,Gear Track Midpoint,733.5,Bottom Depth,0.3108,1.704945769,24.2,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008016,8/27/2013,47.67215012,-125.2023547,Gear Start Haulback,739.4,Bottom Depth,0.3094,1.841264565,1.8,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008017,8/27/2013,47.80022381,-125.2220667,Gear Start Haulback,579.2,Bottom Depth,0.2983,1.574516351,12.4,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008018,8/27/2013,47.99788082,-125.2216237,Gear Track Midpoint,165,Bottom Depth,0.2642,1.439418221,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008019,8/27/2013,48.06076245,-125.2771597,Gear Start Haulback,173.3,Bottom Depth,0.2642,1.30626858,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008020,8/28/2013,48.11898727,-125.7026117,Gear Track Midpoint,247,Bottom Depth,0.2686,1.455748337,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008021,8/28/2013,48.20645735,-125.7886603,Gear Track Midpoint,529.9,Bottom Depth,0.2825,1.564011228,22.75,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008022,8/28/2013,48.39756331,-124.8803277,Gear Track Midpoint,330.8,Bottom Depth,0.2869,1.404638086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008023,8/29/2013,47.79936791,-124.8577574,Gear Track Midpoint,97.7,Bottom Depth,0.2819,1.608136174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008024,8/29/2013,47.76193876,-124.7731247,Gear Start Haulback,77.2,Bottom Depth,0.2844,1.445867492,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008025,8/29/2013,47.61987359,-124.8209643,Gear Start Haulback,104.3,Bottom Depth,0.2739,1.317816911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008026,8/29/2013,47.62048321,-124.8493355,Gear Start Haulback,110.6,Bottom Depth,0.2767,1.340475696,11.1,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008027,8/29/2013,47.63293576,-125.0701321,Gear Start Haulback,188.9,Bottom Depth,0.2617,1.423118962,21.5,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008029,8/30/2013,47.2623309,-124.8829341,Gear Track Midpoint,218.8,Bottom Depth,0.2678,1.489430396,6.15,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008030,8/30/2013,47.0983943,-124.4741168,Gear Track Midpoint,64.3,Bottom Depth,0.2639,1.30191665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008031,8/30/2013,47.00203724,-124.5314578,Gear Track Midpoint,78.8,Bottom Depth,0.2731,1.293195497,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008032,8/30/2013,46.63749976,-124.2992881,Gear Track Midpoint,68,Bottom Depth,0.2817,1.512358731,0.28,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008033,8/31/2013,46.32150377,-124.5639734,Gear Start Haulback,141.4,Bottom Depth,0.2633,1.489716582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008034,8/31/2013,46.26663064,-124.5751802,Gear Start Haulback,152,Bottom Depth,0.2828,1.503234128,2.1,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008035,8/31/2013,46.2019577,-124.4983941,Gear Start Haulback,138.5,Bottom Depth,0.2381,1.194982922,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008036,8/31/2013,46.1708206,-124.4365658,Gear Start Haulback,132,Bottom Depth,0.2981,1.60934057,1.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008037,9/1/2013,45.61472249,-124.1428794,Gear Track Midpoint,99.7,Bottom Depth,0.2733,1.369544688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008038,9/1/2013,45.40790429,-124.3538046,Gear Start Haulback,193.5,Bottom Depth,0.2744,1.534897571,4.8,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008039,9/1/2013,45.43594439,-124.4530464,Gear Track Midpoint,324.1,Bottom Depth,0.2822,1.601970366,42.15,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008040,9/2/2013,45.00177596,-124.1120585,Gear Start Haulback,78.6,Bottom Depth,0.2767,1.307874902,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008041,9/2/2013,44.93722245,-124.2293461,Gear Start Haulback,127.5,Bottom Depth,0.2722,1.366898832,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008042,9/6/2013,45.27365337,-124.1813658,Gear Track Midpoint,132.8,Bottom Depth,0.2789,1.446643796,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anoplopoma fimbria,sablefish,Groundfish Slope and Shelf Combination Survey,Cycle 2013,2,Excalibur,201303008043,9/6/2013,45.26217702,-124.3206052,Gear Track Midpoint,208.6,Bottom Depth,0.27,1.39535715,44.55,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
